#System:, Super,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Setup File:, c:\Users\Public\Documents\PSemi\Super\data\LIGER_A0_OT\Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Calibration Directory:, C:\Users\Public\Documents\PSemi\Super\calibration\20190122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Part Number:, LIGER_A0_OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Operator:, chardatest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Station:, SUPER-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Date:, 03-13-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Start Time:, 15:26:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COND_SERIAL_NUMBER, COND_LOT_NUMBER, COND_DATE, COND_TIME, COND_TEST, COND_TEST_NUMBER, COND_TEST_NAME, COND_TEMP_C, MEAS_TEMP_C, COND_LOOP, COND_VDD_V, COND_VSS_V, COND_VDD_I_LIMIT_mA, COND_VCTRL_HI_V, COND_VCTRL_LO_V, COND_VCTRL_I_LIMIT_uA, COND_VSS_I_LIMIT_mA, COND_SETUP_STATE, COND_LOGIC_STATE, COND_ARG_VALUE, COND_A_PORT, COND_B_PORT, COND_ALT_LOGIC_STATE, COND_BAND, COND_INPUT_FREQ_MHz, COND_INPUT_PWR_dBm, MEAS_INPUT_PWR_PM_READING_dBm, COND_IDD_LIMIT_mA, COND_IL_LIMIT_dB, MEAS_IL_dB, MEAS_IDD_mA, COND_MUX_MODE, MEAS_MUX_VOLT_V, COND_MUX_FORCED_V1_V, MEAS_MUX_I1_uA, COND_MUX_FORCED_V2_V, MEAS_MUX_I2_uA, MEAS_MUX_RESISTANCE_Ohms, MEAS_MUX_RON_CAL_DELTA_Ohms, MEAS_IDD_RF_ON_mA, MEAS_IDD_RF_OFF_mA, MEAS_IDD_RF_ON_OFF_DELTA_mA, MEAS_IVIO_RF_ON_uA, MEAS_IVIO_RF_OFF_uA, COND_SERIAL_CTRL_STATE, COND_CTRL_PIN, MEAS_ICTRL_RF_ON_uA, MEAS_ICTRL_RF_OFF_uA, MEAS_ICTRL_RF_ON_OFF_DELTA_uA, COND_SW_FREQ_kHz, COND_SW_ACCEPT_CRITERIA_PERCENTAGE, MEAS_VIL_V, MEAS_VIH_V, COND_SG_TRIG_DELAY_us, COND_2FO_LIMIT_dBm, COND_3FO_LIMIT_dBm, COND_4FO_LIMIT_dBm, MEAS_FO_IDD_mA, MEAS_2FO_IDD_mA, MEAS_3FO_IDD_mA, MEAS_4FO_IDD_mA, MEAS_RISING_TIME_us, MEAS_RISING_TIME_DELTA_us, MEAS_FALLING_TIME_us, MEAS_FALLING_TIME_DELTA_us, COND_FO_SETTLING_METRIC_dB, COND_2FO_SETTLING_METRIC_dB, COND_3FO_SETTLING_METRIC_dB, COND_4FO_SETTLING_METRIC_dB, MEAS_FO_TIMING_us, MEAS_FO_OVERSHOOT, MEAS_2FO_TIMING_us, MEAS_2FO_OVERSHOOT, MEAS_3FO_TIMING_us, MEAS_3FO_OVERSHOOT, MEAS_4FO_TIMING_us, MEAS_4FO_OVERSHOOT, MEAS_FO_OUTPUT_PWR_AVG_dBm, MEAS_FO_OUTPUT_PWR_PEAK_dBm, MEAS_2FO_OUTPUT_PWR_AVG_dBm, MEAS_2FO_OUTPUT_PWR_PEAK_dBm, MEAS_3FO_OUTPUT_PWR_AVG_dBm, MEAS_3FO_OUTPUT_PWR_PEAK_dBm, MEAS_4FO_OUTPUT_PWR_AVG_dBm, MEAS_4FO_OUTPUT_PWR_PEAK_dBm, COND_TX_FREQ_MHz, COND_BLOCKER_FREQ_MHz, COND_IMD_PRODUCT_FREQ_MHz, COND_TX_PWR_dBm, COND_BLOCKER_PWR_dBm, MEAS_IMD_PRODUCT_PWR_dBm, MEAS_RISING_TRACE_FILE_NAME, MEAS_FALLING_TRACE_FILE_NAME, MEAS_TRACE_FILE_NAME, MEAS_FO_TRACE_FILE_NAME, MEAS_2FO_TRACE_FILE_NAME, MEAS_3FO_TRACE_FILE_NAME, MEAS_4FO_TRACE_FILE_NAME, COND_CM_STATE, COND_SWEEP_STATE, COND_SWEEP_VALUE, COND_PIN_NAME, COND_CURRENT_LIMIT, COND_DC_FORCED_CURRENT_mA, COND_DC_FORCED_VOLTAGE_1_V, COND_DC_FORCED_VOLTAGE_2_V, MEAS_DC_VOLTAGE_V, MEAS_DC_CURRENT_mA, MEAS_DC_RESISTANCE_Ohms, MEAS_DC_I1_uA, MEAS_DC_I2_uA, COND_LSL, COND_USL, COND_CRITICIZE, COND_ABORT_TEST_ON_FAILURE, COND_FAIL_BIN, MEAS_FAIL_BIN, COND_IDAC_LIMIT_mA, COND_DAC_FORCED_CURRENT_mA, COND_DAC_FORCED_VOLTAGE_V, MEAS_DAC_VOLTAGE_mA, MEAS_DAC_CURRENT_mA, COND_WAFER_ID, COND_WAFER_X, COND_WAFER_Y, MEAS_WAFER_DIE_BIN_NUMBER, MEAS_VEN_V, MEAS_VMOD_V, COND_SETUP_FILE_NAME, COMMENTS, COND_WAFER_SUBSITE, COND_WAFER_SUBSITE_NAME, COND_PROD_SERIAL, COND_FULL_PATTERN_ARG_STRING, COND_FULL_ALT_PATTERN_ARG_STRING, COND_RUN_CAL, COND_FORCE_ALL_DAC_PINS, MEAS_CAL_REG_VALUE, COND_CAL_REGISTER_ADDRESS, COND_CAL_REGISTER_VALUE, MEAS_CAL_REGISTER_VALUE, MEAS_GAIN_dB, COND_LINEAR_PWR_IN_dBm, COND_START_PWR_IN_dBm, COND_STOP_PWR_IN_dBm, COND_SMART_SWEEP, COND_SMART_SWEEP_COARSE_dB, COND_SMART_SWEEP_FINE_dB, COND_SMART_SWEEP_FINE_THRESH_dB, COND_COMPRESSION_LIMIT_dB, MEAS_COMPRESSION_PWR_AVG_dB, MEAS_COMPRESSION_PWR_PEAK_dB, MEAS_INPUT_PxdB_dBm, MEAS_OUTPUT_PxdB_dBm, MEAS_COMPRESSION_FOUND, COND_CM_VALUE, MEAS_RX_PWR_IN_dBm, MEAS_RX_PWR_OUT_dBm, MEAS_IMD_PRODUCT_FLOOR_dBm, MEAS_BLOCKER_PWR_dBm
OT12,T0_AY_V1,20190313,4:28:20 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,36.4,36.3575639,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.415039063,0.412841797,0.411132813,,,,,,,,,,,,,,,,,,36.484685,36.724523,-52.303492,-51.907212,-38.710679,-38.206196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:28:29 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,36.6,36.5516446,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.411132813,0.417236328,0.413574219,,,,,,,,,,,,,,,,,,36.673558,36.850161,-51.874056,-26.63565,-37.873902,-19.770413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:28:37 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,36.8,36.813588,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.412597656,0.410644531,0.407470703,,,,,,,,,,,,,,,,,,35.210282,36.888384,-26.688873,-26.660938,-19.836038,-19.821868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:28:48 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,30,29.9668526,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.407470703,0.410888672,0.415527344,,,,,,,,,,,,,,,,,,30.119257,30.759647,-65.075652,-64.735042,-59.403185,-58.989628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:28:56 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,30.5,30.4558372,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.419189453,0.418457031,0.419433594,,,,,,,,,,,,,,,,,,30.602196,31.062747,-63.955046,-63.545233,-57.926701,-57.576375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:29:04 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,31,30.9431755,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.417236328,0.41796875,0.416992188,,,,,,,,,,,,,,,,,,31.077583,31.251127,-63.001964,-62.695028,-56.449149,-55.994751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:29:12 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,31.5,31.3909873,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.418945313,0.420654297,0.415039063,,,,,,,,,,,,,,,,,,31.57601,31.897629,-61.956721,-61.538016,-54.857126,-54.513458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:29:20 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,32,31.8575034,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.410400391,0.4140625,0.411132813,,,,,,,,,,,,,,,,,,32.059855,32.646869,-61.133311,-60.799993,-53.4788,-53.077138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:29:28 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,32.5,32.3510173,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.414794922,0.40234375,0.410644531,,,,,,,,,,,,,,,,,,32.544434,32.728006,-60.325802,-60.075488,-51.99581,-51.557054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:29:36 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,33,32.8385286,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.415771484,0.413574219,0.412841797,,,,,,,,,,,,,,,,,,33.03341,33.574365,-59.175936,-58.910895,-50.409252,-50.10506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:29:44 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,33.5,33.3624115,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.410400391,0.40625,0.412353516,,,,,,,,,,,,,,,,,,33.550099,33.704687,-58.200738,-57.915066,-48.711709,-48.362407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:29:52 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,34,33.8535033,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.408447266,0.406738281,0.412841797,,,,,,,,,,,,,,,,,,34.031365,34.419391,-57.135601,-56.819084,-47.116644,-46.766289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:30:00 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,34.5,34.3294156,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.415283203,0.417724609,0.411621094,,,,,,,,,,,,,,,,,,34.50672,35.072391,-56.010599,-55.688187,-45.603827,-45.209235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:30:08 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35,34.8266757,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.412353516,0.414550781,0.412109375,,,,,,,,,,,,,,,,,,34.985393,35.330226,-55.004706,-54.702023,-43.969397,-43.571994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:30:16 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.2,35.0180161,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.40234375,0.405761719,0.409912109,,,,,,,,,,,,,,,,,,35.183282,35.406305,-54.784168,-54.404066,-43.409562,-43.007331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:30:24 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.4,35.206572,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.409179688,0.40625,0.409179688,,,,,,,,,,,,,,,,,,35.373339,35.656007,-54.326941,-53.989248,-42.761503,-42.368139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:30:33 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.6,35.5654923,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.405273438,0.407470703,0.41796875,,,,,,,,,,,,,,,,,,35.736669,35.93027,-53.550636,-53.249065,-41.381442,-40.878458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:30:41 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.8,35.7671825,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.410888672,0.412597656,0.416992188,,,,,,,,,,,,,,,,,,35.937694,36.114371,-53.046758,-52.752189,-40.671638,-40.179268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:30:49 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36,35.9600931,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.418945313,0.416259766,0.420410156,,,,,,,,,,,,,,,,,,36.129665,36.331189,-52.556434,-52.094679,-39.92388,-39.438966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:30:58 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36.2,36.1549252,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.416259766,0.416503906,0.412353516,,,,,,,,,,,,,,,,,,36.332342,36.778392,-52.140141,-51.708938,-39.369911,-38.818448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:31:06 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36.4,36.3564835,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.411132813,0.418945313,0.415039063,,,,,,,,,,,,,,,,,,36.535206,36.967775,-51.737876,-51.396266,-38.541998,-37.951497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:31:14 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36.6,36.547452,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.414794922,0.416503906,0.423339844,,,,,,,,,,,,,,,,,,36.728231,37.227138,-51.35708,-25.697996,-37.669802,-19.281702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:31:23 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36.8,36.8348902,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.41796875,0.413818359,0.412353516,,,,,,,,,,,,,,,,,,35.303078,37.036115,-25.612268,-25.510561,-18.554531,-18.403439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:31:34 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,30,29.9637097,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.487792969,0.483154297,0.482666016,,,,,,,,,,,,,,,,,,30.068524,30.205573,-65.800135,-65.17368,-60.006314,-59.346549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:31:42 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,30.5,30.4594306,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.487548828,0.483398438,0.490478516,,,,,,,,,,,,,,,,,,30.560511,31.191093,-64.710083,-64.301437,-58.221504,-57.852392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:31:50 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,31,30.9443203,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.494873047,0.485107422,0.481933594,,,,,,,,,,,,,,,,,,31.0361,31.312567,-63.774264,-63.396291,-56.874178,-56.52204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:31:58 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,31.5,31.3877562,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.485839844,0.492675781,0.487792969,,,,,,,,,,,,,,,,,,31.535464,32.077795,-62.703343,-62.352711,-55.272213,-54.838004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:32:06 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,32,31.8701355,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.493164063,0.493896484,0.49609375,,,,,,,,,,,,,,,,,,32.02008,32.63167,-61.736081,-61.376959,-53.610898,-53.318815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:32:14 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,32.5,32.3609607,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.496582031,0.504638672,0.500732422,,,,,,,,,,,,,,,,,,32.508421,33.104116,-60.629278,-60.289583,-52.056288,-51.737633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:32:22 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,33,32.8477126,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.497558594,0.499267578,0.498291016,,,,,,,,,,,,,,,,,,32.987934,33.514762,-59.692444,-59.339817,-50.542846,-50.167146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OT12,T0_AY_V1,20190313,4:32:30 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,33.5,33.378738,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.493652344,0.499267578,0.497314453,,,,,,,,,,,,,,,,,,33.52037,33.930974,-58.599852,-58.290286,-48.927142,-48.561769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
